,state,district,year,month,Bio_bio_age_5_17,Bio_bio_age_17_
5937,Tripura,Khowai,2025,3,1656,412
5938,Tripura,Khowai,2025,4,1226,266
5939,Tripura,Khowai,2025,5,683,266
5940,Tripura,Khowai,2025,6,716,264
5941,Tripura,Khowai,2025,7,616,292
5942,Tripura,Khowai,2025,9,187,129
5943,Tripura,Khowai,2025,10,226,153
5944,Tripura,Khowai,2025,11,505,162
5945,Tripura,Khowai,2025,12,1214,193
5946,Tripura,North Tripura,2025,3,5036,4245
5947,Tripura,North Tripura,2025,4,3373,3177
5948,Tripura,North Tripura,2025,5,1636,2476
5949,Tripura,North Tripura,2025,6,2591,2807
5950,Tripura,North Tripura,2025,7,2731,3345
5951,Tripura,North Tripura,2025,9,1030,1878
5952,Tripura,North Tripura,2025,10,958,1718
5953,Tripura,North Tripura,2025,11,3206,2293
5954,Tripura,North Tripura,2025,12,2616,2382
5955,Tripura,Sepahijala,2025,3,2920,1028
5956,Tripura,Sepahijala,2025,4,2527,838
5957,Tripura,Sepahijala,2025,5,1374,668
5958,Tripura,Sepahijala,2025,6,2078,804
5959,Tripura,Sepahijala,2025,7,1255,720
5960,Tripura,Sepahijala,2025,9,508,361
5961,Tripura,Sepahijala,2025,10,811,335
5962,Tripura,Sepahijala,2025,11,1145,565
5963,Tripura,Sepahijala,2025,12,1138,550
5964,Tripura,South Tripura,2025,3,5021,7128
5965,Tripura,South Tripura,2025,4,4189,4698
5966,Tripura,South Tripura,2025,5,2200,3539
5967,Tripura,South Tripura,2025,6,2215,3858
5968,Tripura,South Tripura,2025,7,1679,3621
5969,Tripura,South Tripura,2025,9,895,2285
5970,Tripura,South Tripura,2025,10,1553,2605
5971,Tripura,South Tripura,2025,11,2964,3699
5972,Tripura,South Tripura,2025,12,2167,3240
5973,Tripura,Unakoti,2025,3,3288,565
5974,Tripura,Unakoti,2025,4,3375,495
5975,Tripura,Unakoti,2025,5,1228,372
5976,Tripura,Unakoti,2025,6,680,560
5977,Tripura,Unakoti,2025,7,586,537
5978,Tripura,Unakoti,2025,9,378,422
5979,Tripura,Unakoti,2025,10,228,269
5980,Tripura,Unakoti,2025,11,663,344
5981,Tripura,Unakoti,2025,12,1273,470
5982,Tripura,West Tripura,2025,3,8314,11372
5983,Tripura,West Tripura,2025,4,6514,8037
5984,Tripura,West Tripura,2025,5,3376,6890
5985,Tripura,West Tripura,2025,6,3468,6427
5986,Tripura,West Tripura,2025,7,3150,6871
5987,Tripura,West Tripura,2025,9,1429,3634
5988,Tripura,West Tripura,2025,10,1955,3537
5989,Tripura,West Tripura,2025,11,3669,4961
5990,Tripura,West Tripura,2025,12,4219,4437
5995,Uttar Pradesh,Agra,2025,3,15175,9350
5996,Uttar Pradesh,Agra,2025,4,23587,9962
5997,Uttar Pradesh,Agra,2025,5,19333,9245
5998,Uttar Pradesh,Agra,2025,6,12660,8413
5999,Uttar Pradesh,Agra,2025,7,25297,14465
6000,Uttar Pradesh,Agra,2025,9,16171,6333
6001,Uttar Pradesh,Agra,2025,10,8108,4302
6002,Uttar Pradesh,Agra,2025,11,16983,9897
6003,Uttar Pradesh,Agra,2025,12,14994,10773
6004,Uttar Pradesh,Aligarh,2025,3,17052,5512
6005,Uttar Pradesh,Aligarh,2025,4,21555,5911
6006,Uttar Pradesh,Aligarh,2025,5,19473,5828
6007,Uttar Pradesh,Aligarh,2025,6,13950,6185
6008,Uttar Pradesh,Aligarh,2025,7,20477,9025
6009,Uttar Pradesh,Aligarh,2025,9,14509,4582
6010,Uttar Pradesh,Aligarh,2025,10,7209,3529
6011,Uttar Pradesh,Aligarh,2025,11,15128,6911
6012,Uttar Pradesh,Aligarh,2025,12,14807,7857
6013,Uttar Pradesh,Ambedkar Nagar,2025,3,4518,4307
6014,Uttar Pradesh,Ambedkar Nagar,2025,4,5206,4034
6015,Uttar Pradesh,Ambedkar Nagar,2025,5,4252,3498
6016,Uttar Pradesh,Ambedkar Nagar,2025,6,4613,3410
6017,Uttar Pradesh,Ambedkar Nagar,2025,7,8596,5053
6018,Uttar Pradesh,Ambedkar Nagar,2025,9,8549,3088
6019,Uttar Pradesh,Ambedkar Nagar,2025,10,3762,2246
6020,Uttar Pradesh,Ambedkar Nagar,2025,11,7686,3813
6021,Uttar Pradesh,Ambedkar Nagar,2025,12,6138,4451
6022,Uttar Pradesh,Amethi,2025,3,6068,4560
6023,Uttar Pradesh,Amethi,2025,4,6276,4187
6024,Uttar Pradesh,Amethi,2025,5,8213,3504
6025,Uttar Pradesh,Amethi,2025,6,5515,3436
6026,Uttar Pradesh,Amethi,2025,7,8293,5470
6027,Uttar Pradesh,Amethi,2025,9,6734,3121
6028,Uttar Pradesh,Amethi,2025,10,3603,2225
6029,Uttar Pradesh,Amethi,2025,11,6633,3897
6030,Uttar Pradesh,Amethi,2025,12,6607,4929
6031,Uttar Pradesh,Amroha,2025,3,6576,2622
6032,Uttar Pradesh,Amroha,2025,4,10891,2508
6033,Uttar Pradesh,Amroha,2025,5,9789,2787
6034,Uttar Pradesh,Amroha,2025,6,5845,2793
6035,Uttar Pradesh,Amroha,2025,7,6705,4035
6036,Uttar Pradesh,Amroha,2025,9,6834,2053
6037,Uttar Pradesh,Amroha,2025,10,3806,2016
6038,Uttar Pradesh,Amroha,2025,11,6821,3922
6039,Uttar Pradesh,Amroha,2025,12,7655,5191
6040,Uttar Pradesh,Auraiya,2025,3,5596,2005
6041,Uttar Pradesh,Auraiya,2025,4,4730,2327
6042,Uttar Pradesh,Auraiya,2025,5,5379,2137
6043,Uttar Pradesh,Auraiya,2025,6,4738,2154
6044,Uttar Pradesh,Auraiya,2025,7,7935,3128
6045,Uttar Pradesh,Auraiya,2025,9,3985,1536
6046,Uttar Pradesh,Auraiya,2025,10,2002,1197
6047,Uttar Pradesh,Auraiya,2025,11,5189,2257
6048,Uttar Pradesh,Auraiya,2025,12,4085,2802
6049,Uttar Pradesh,Ayodhya,2025,3,7145,3273
6050,Uttar Pradesh,Ayodhya,2025,4,9218,3647
6051,Uttar Pradesh,Ayodhya,2025,5,8204,3341
6052,Uttar Pradesh,Ayodhya,2025,6,4543,2918
6053,Uttar Pradesh,Ayodhya,2025,7,12198,5266
6054,Uttar Pradesh,Ayodhya,2025,9,9015,3119
6055,Uttar Pradesh,Ayodhya,2025,10,4784,2449
6056,Uttar Pradesh,Ayodhya,2025,11,6549,4157
6057,Uttar Pradesh,Ayodhya,2025,12,7198,5283
6058,Uttar Pradesh,Azamgarh,2025,3,9520,8706
6059,Uttar Pradesh,Azamgarh,2025,4,13049,8716
6060,Uttar Pradesh,Azamgarh,2025,5,9563,8009
6061,Uttar Pradesh,Azamgarh,2025,6,6808,7565
6062,Uttar Pradesh,Azamgarh,2025,7,13830,12796
6063,Uttar Pradesh,Azamgarh,2025,9,13140,7127
6064,Uttar Pradesh,Azamgarh,2025,10,5580,5377
6065,Uttar Pradesh,Azamgarh,2025,11,12390,8671
6066,Uttar Pradesh,Azamgarh,2025,12,11436,11115
6067,Uttar Pradesh,Badaun,2025,3,8868,3283
6068,Uttar Pradesh,Badaun,2025,4,8910,3583
6069,Uttar Pradesh,Badaun,2025,5,7218,3058
6070,Uttar Pradesh,Badaun,2025,6,5337,2905
6071,Uttar Pradesh,Badaun,2025,7,12639,5067
6072,Uttar Pradesh,Badaun,2025,9,9848,2956
6073,Uttar Pradesh,Badaun,2025,10,4502,2007
6074,Uttar Pradesh,Badaun,2025,11,9982,4162
6075,Uttar Pradesh,Badaun,2025,12,9964,6029
6076,Uttar Pradesh,Bagpat,2025,3,5917,2117
6077,Uttar Pradesh,Bagpat,2025,4,4693,2074
6078,Uttar Pradesh,Bagpat,2025,5,3738,1976
6079,Uttar Pradesh,Bagpat,2025,6,3369,2350
6080,Uttar Pradesh,Bagpat,2025,7,5019,3099
6081,Uttar Pradesh,Bagpat,2025,9,4575,2081
6082,Uttar Pradesh,Bagpat,2025,10,2186,1379
6083,Uttar Pradesh,Bagpat,2025,11,4479,2504
6084,Uttar Pradesh,Bagpat,2025,12,3762,2719
6085,Uttar Pradesh,Bahraich,2025,3,19150,8314
6086,Uttar Pradesh,Bahraich,2025,4,17959,7506
6087,Uttar Pradesh,Bahraich,2025,5,14316,4724
6088,Uttar Pradesh,Bahraich,2025,6,7281,3663
6089,Uttar Pradesh,Bahraich,2025,7,14903,5345
6090,Uttar Pradesh,Bahraich,2025,9,15683,3843
6091,Uttar Pradesh,Bahraich,2025,10,8958,2935
6092,Uttar Pradesh,Bahraich,2025,11,15519,5060
6093,Uttar Pradesh,Bahraich,2025,12,17380,8539
6094,Uttar Pradesh,Ballia,2025,3,6687,6450
6095,Uttar Pradesh,Ballia,2025,4,7919,6870
6096,Uttar Pradesh,Ballia,2025,5,9215,5932
6097,Uttar Pradesh,Ballia,2025,6,7532,5862
6098,Uttar Pradesh,Ballia,2025,7,12106,9232
6099,Uttar Pradesh,Ballia,2025,9,12162,4900
6100,Uttar Pradesh,Ballia,2025,10,6001,3601
6101,Uttar Pradesh,Ballia,2025,11,8769,5826
6102,Uttar Pradesh,Ballia,2025,12,7365,6576
6103,Uttar Pradesh,Balrampur,2025,3,9329,3750
6104,Uttar Pradesh,Balrampur,2025,4,8333,3721
6105,Uttar Pradesh,Balrampur,2025,5,5784,3234
6106,Uttar Pradesh,Balrampur,2025,6,4566,3455
6107,Uttar Pradesh,Balrampur,2025,7,7980,5169
6108,Uttar Pradesh,Balrampur,2025,9,5979,2714
6109,Uttar Pradesh,Balrampur,2025,10,4720,2459
6110,Uttar Pradesh,Balrampur,2025,11,10702,4561
6111,Uttar Pradesh,Balrampur,2025,12,9230,6426
6112,Uttar Pradesh,Banda,2025,3,9193,5651
6113,Uttar Pradesh,Banda,2025,4,6605,4537
6114,Uttar Pradesh,Banda,2025,5,5582,3035
6115,Uttar Pradesh,Banda,2025,6,3796,2726
6116,Uttar Pradesh,Banda,2025,7,9945,4481
6117,Uttar Pradesh,Banda,2025,9,7307,2740
6118,Uttar Pradesh,Banda,2025,10,3654,1960
6119,Uttar Pradesh,Banda,2025,11,6399,4025
6120,Uttar Pradesh,Banda,2025,12,5915,4940
6121,Uttar Pradesh,Barabanki,2025,3,13929,6255
6122,Uttar Pradesh,Barabanki,2025,4,14496,6388
6123,Uttar Pradesh,Barabanki,2025,5,12194,5349
6124,Uttar Pradesh,Barabanki,2025,6,10679,5206
6125,Uttar Pradesh,Barabanki,2025,7,16317,8756
6126,Uttar Pradesh,Barabanki,2025,9,15697,4786
6127,Uttar Pradesh,Barabanki,2025,10,6628,3099
6128,Uttar Pradesh,Barabanki,2025,11,12453,6397
6129,Uttar Pradesh,Barabanki,2025,12,12819,8018
6130,Uttar Pradesh,Bareilly,2025,3,20480,6992
6131,Uttar Pradesh,Bareilly,2025,4,22874,8000
6132,Uttar Pradesh,Bareilly,2025,5,19714,6883
6133,Uttar Pradesh,Bareilly,2025,6,17078,6229
6134,Uttar Pradesh,Bareilly,2025,7,24753,9354
6135,Uttar Pradesh,Bareilly,2025,9,18520,5430
6136,Uttar Pradesh,Bareilly,2025,10,8407,3845
6137,Uttar Pradesh,Bareilly,2025,11,18669,10078
6138,Uttar Pradesh,Bareilly,2025,12,15902,11600
6139,Uttar Pradesh,Basti,2025,3,6664,4721
6140,Uttar Pradesh,Basti,2025,4,10172,4692
6141,Uttar Pradesh,Basti,2025,5,7759,4102
6142,Uttar Pradesh,Basti,2025,6,4728,3816
6143,Uttar Pradesh,Basti,2025,7,10723,5993
6144,Uttar Pradesh,Basti,2025,9,8956,3232
6145,Uttar Pradesh,Basti,2025,10,4613,2589
6146,Uttar Pradesh,Basti,2025,11,7273,4613
6147,Uttar Pradesh,Basti,2025,12,8384,6171
6148,Uttar Pradesh,Bhadohi,2025,3,5516,3320
6149,Uttar Pradesh,Bhadohi,2025,4,6599,2880
6150,Uttar Pradesh,Bhadohi,2025,5,5212,2403
6151,Uttar Pradesh,Bhadohi,2025,6,3796,2580
6152,Uttar Pradesh,Bhadohi,2025,7,6342,3723
6153,Uttar Pradesh,Bhadohi,2025,9,8222,2379
6154,Uttar Pradesh,Bhadohi,2025,10,3428,1864
6155,Uttar Pradesh,Bhadohi,2025,11,4803,3132
6156,Uttar Pradesh,Bhadohi,2025,12,4451,4073
6157,Uttar Pradesh,Bijnor,2025,3,15994,7059
6158,Uttar Pradesh,Bijnor,2025,4,17712,8228
6159,Uttar Pradesh,Bijnor,2025,5,15240,7800
6160,Uttar Pradesh,Bijnor,2025,6,22002,8171
6161,Uttar Pradesh,Bijnor,2025,7,20191,11771
6162,Uttar Pradesh,Bijnor,2025,9,13337,5371
6163,Uttar Pradesh,Bijnor,2025,10,9165,5123
6164,Uttar Pradesh,Bijnor,2025,11,14522,9423
6165,Uttar Pradesh,Bijnor,2025,12,14877,11062
6166,Uttar Pradesh,Bulandshahr,2025,3,15326,4600
6167,Uttar Pradesh,Bulandshahr,2025,4,18815,5197
6168,Uttar Pradesh,Bulandshahr,2025,5,17926,5255
6169,Uttar Pradesh,Bulandshahr,2025,6,14179,5414
6170,Uttar Pradesh,Bulandshahr,2025,7,18090,7419
6171,Uttar Pradesh,Bulandshahr,2025,9,13054,4063
6172,Uttar Pradesh,Bulandshahr,2025,10,7011,2997
6173,Uttar Pradesh,Bulandshahr,2025,11,16616,5537
6174,Uttar Pradesh,Bulandshahr,2025,12,13023,6530
6175,Uttar Pradesh,Chandauli,2025,3,9352,3593
6176,Uttar Pradesh,Chandauli,2025,4,9704,3295
6177,Uttar Pradesh,Chandauli,2025,5,6024,2900
6178,Uttar Pradesh,Chandauli,2025,6,4752,2687
6179,Uttar Pradesh,Chandauli,2025,7,9406,4617
6180,Uttar Pradesh,Chandauli,2025,9,8396,2672
6181,Uttar Pradesh,Chandauli,2025,10,2922,1704
6182,Uttar Pradesh,Chandauli,2025,11,6490,3441
6183,Uttar Pradesh,Chandauli,2025,12,4588,4002
6184,Uttar Pradesh,Chitrakoot,2025,3,5216,2356
6185,Uttar Pradesh,Chitrakoot,2025,4,6112,2612
6186,Uttar Pradesh,Chitrakoot,2025,5,4951,2014
6187,Uttar Pradesh,Chitrakoot,2025,6,3958,1931
6188,Uttar Pradesh,Chitrakoot,2025,7,5230,2645
6189,Uttar Pradesh,Chitrakoot,2025,9,4324,1607
6190,Uttar Pradesh,Chitrakoot,2025,10,2896,1285
6191,Uttar Pradesh,Chitrakoot,2025,11,4809,2504
6192,Uttar Pradesh,Chitrakoot,2025,12,4999,3283
6193,Uttar Pradesh,Deoria,2025,3,7968,6619
6194,Uttar Pradesh,Deoria,2025,4,11809,7245
6195,Uttar Pradesh,Deoria,2025,5,9476,5853
6196,Uttar Pradesh,Deoria,2025,6,4884,5723
6197,Uttar Pradesh,Deoria,2025,7,13291,10787
6198,Uttar Pradesh,Deoria,2025,9,9787,5459
6199,Uttar Pradesh,Deoria,2025,10,4614,3629
6200,Uttar Pradesh,Deoria,2025,11,8340,6291
6201,Uttar Pradesh,Deoria,2025,12,8665,8173
6202,Uttar Pradesh,Etah,2025,3,6567,2532
6203,Uttar Pradesh,Etah,2025,4,13484,2531
6204,Uttar Pradesh,Etah,2025,5,11242,2447
6205,Uttar Pradesh,Etah,2025,6,5645,2601
6206,Uttar Pradesh,Etah,2025,7,7001,4246
6207,Uttar Pradesh,Etah,2025,9,6599,2082
6208,Uttar Pradesh,Etah,2025,10,1989,1357
6209,Uttar Pradesh,Etah,2025,11,6142,2658
6210,Uttar Pradesh,Etah,2025,12,4882,3424
6211,Uttar Pradesh,Etawah,2025,3,5882,2986
6212,Uttar Pradesh,Etawah,2025,4,7384,3127
6213,Uttar Pradesh,Etawah,2025,5,6106,2785
6214,Uttar Pradesh,Etawah,2025,6,4083,2686
6215,Uttar Pradesh,Etawah,2025,7,7306,4728
6216,Uttar Pradesh,Etawah,2025,9,7771,2686
6217,Uttar Pradesh,Etawah,2025,10,2869,1425
6218,Uttar Pradesh,Etawah,2025,11,5063,2990
6219,Uttar Pradesh,Etawah,2025,12,5003,4215
6220,Uttar Pradesh,Farrukhabad,2025,3,4804,1844
6221,Uttar Pradesh,Farrukhabad,2025,4,7045,2139
6222,Uttar Pradesh,Farrukhabad,2025,5,6515,2114
6223,Uttar Pradesh,Farrukhabad,2025,6,5131,2304
6224,Uttar Pradesh,Farrukhabad,2025,7,7467,3117
6225,Uttar Pradesh,Farrukhabad,2025,9,6356,1762
6226,Uttar Pradesh,Farrukhabad,2025,10,2930,1336
6227,Uttar Pradesh,Farrukhabad,2025,11,6800,2967
6228,Uttar Pradesh,Farrukhabad,2025,12,8214,4351
6229,Uttar Pradesh,Fatehpur,2025,3,7881,6783
6230,Uttar Pradesh,Fatehpur,2025,4,8256,6378
6231,Uttar Pradesh,Fatehpur,2025,5,7529,4783
6232,Uttar Pradesh,Fatehpur,2025,6,5708,4073
6233,Uttar Pradesh,Fatehpur,2025,7,14564,6898
6234,Uttar Pradesh,Fatehpur,2025,9,8728,3643
6235,Uttar Pradesh,Fatehpur,2025,10,3237,2469
6236,Uttar Pradesh,Fatehpur,2025,11,8294,5142
6237,Uttar Pradesh,Fatehpur,2025,12,7143,6405
6238,Uttar Pradesh,Firozabad,2025,3,8402,3036
6239,Uttar Pradesh,Firozabad,2025,4,15017,3352
6240,Uttar Pradesh,Firozabad,2025,5,12496,3316
6241,Uttar Pradesh,Firozabad,2025,6,7046,3065
6242,Uttar Pradesh,Firozabad,2025,7,9038,5198
6243,Uttar Pradesh,Firozabad,2025,9,8816,2644
6244,Uttar Pradesh,Firozabad,2025,10,4136,1743
6245,Uttar Pradesh,Firozabad,2025,11,8548,4230
6246,Uttar Pradesh,Firozabad,2025,12,8104,5580
6247,Uttar Pradesh,Gautam Buddha Nagar,2025,3,6854,4672
6248,Uttar Pradesh,Gautam Buddha Nagar,2025,4,7021,5188
6249,Uttar Pradesh,Gautam Buddha Nagar,2025,5,5563,5199
6250,Uttar Pradesh,Gautam Buddha Nagar,2025,6,5113,4943
6251,Uttar Pradesh,Gautam Buddha Nagar,2025,7,6440,6746
6252,Uttar Pradesh,Gautam Buddha Nagar,2025,9,4911,3352
6253,Uttar Pradesh,Gautam Buddha Nagar,2025,10,2629,2193
6254,Uttar Pradesh,Gautam Buddha Nagar,2025,11,5929,4203
6255,Uttar Pradesh,Gautam Buddha Nagar,2025,12,4653,3832
6256,Uttar Pradesh,Ghaziabad,2025,3,12856,9597
6257,Uttar Pradesh,Ghaziabad,2025,4,14642,10837
6258,Uttar Pradesh,Ghaziabad,2025,5,13551,11150
6259,Uttar Pradesh,Ghaziabad,2025,6,10499,10706
6260,Uttar Pradesh,Ghaziabad,2025,7,14723,15791
6261,Uttar Pradesh,Ghaziabad,2025,9,10376,7721
6262,Uttar Pradesh,Ghaziabad,2025,10,4857,4198
6263,Uttar Pradesh,Ghaziabad,2025,11,12964,10321
6264,Uttar Pradesh,Ghaziabad,2025,12,8917,8316
6265,Uttar Pradesh,Ghazipur,2025,3,10215,6490
6266,Uttar Pradesh,Ghazipur,2025,4,15205,6326
6267,Uttar Pradesh,Ghazipur,2025,5,9778,5712
6268,Uttar Pradesh,Ghazipur,2025,6,8318,5868
6269,Uttar Pradesh,Ghazipur,2025,7,12276,8760
6270,Uttar Pradesh,Ghazipur,2025,9,12253,4730
6271,Uttar Pradesh,Ghazipur,2025,10,5667,3704
6272,Uttar Pradesh,Ghazipur,2025,11,8883,5612
6273,Uttar Pradesh,Ghazipur,2025,12,8684,7211
6274,Uttar Pradesh,Gonda,2025,3,15768,6152
6275,Uttar Pradesh,Gonda,2025,4,14460,6876
6276,Uttar Pradesh,Gonda,2025,5,9092,5299
6277,Uttar Pradesh,Gonda,2025,6,6996,4860
6278,Uttar Pradesh,Gonda,2025,7,14335,8011
6279,Uttar Pradesh,Gonda,2025,9,10528,4485
6280,Uttar Pradesh,Gonda,2025,10,6409,3548
6281,Uttar Pradesh,Gonda,2025,11,11154,6266
6282,Uttar Pradesh,Gonda,2025,12,10901,6935
6283,Uttar Pradesh,Gorakhpur,2025,3,8891,12567
6284,Uttar Pradesh,Gorakhpur,2025,4,9404,12727
6285,Uttar Pradesh,Gorakhpur,2025,5,7632,9803
6286,Uttar Pradesh,Gorakhpur,2025,6,5478,9181
6287,Uttar Pradesh,Gorakhpur,2025,7,14086,16858
6288,Uttar Pradesh,Gorakhpur,2025,9,9525,8600
6289,Uttar Pradesh,Gorakhpur,2025,10,5382,5339
6290,Uttar Pradesh,Gorakhpur,2025,11,11915,10370
6291,Uttar Pradesh,Gorakhpur,2025,12,9073,11333
6292,Uttar Pradesh,Hamirpur,2025,3,4076,2427
6293,Uttar Pradesh,Hamirpur,2025,4,3275,2180
6294,Uttar Pradesh,Hamirpur,2025,5,2703,1758
6295,Uttar Pradesh,Hamirpur,2025,6,2349,1612
6296,Uttar Pradesh,Hamirpur,2025,7,9440,3201
6297,Uttar Pradesh,Hamirpur,2025,9,5097,1379
6298,Uttar Pradesh,Hamirpur,2025,10,2419,892
6299,Uttar Pradesh,Hamirpur,2025,11,4220,1970
6300,Uttar Pradesh,Hamirpur,2025,12,3252,2437
6301,Uttar Pradesh,Hapur,2025,3,4968,1618
6302,Uttar Pradesh,Hapur,2025,4,4513,1909
6303,Uttar Pradesh,Hapur,2025,5,3530,1885
6304,Uttar Pradesh,Hapur,2025,6,4210,2041
6305,Uttar Pradesh,Hapur,2025,7,4540,2520
6306,Uttar Pradesh,Hapur,2025,9,4454,1548
6307,Uttar Pradesh,Hapur,2025,10,2726,1131
6308,Uttar Pradesh,Hapur,2025,11,5528,2227
6309,Uttar Pradesh,Hapur,2025,12,4880,2527
6310,Uttar Pradesh,Hardoi,2025,3,19747,6420
6311,Uttar Pradesh,Hardoi,2025,4,22209,6727
6312,Uttar Pradesh,Hardoi,2025,5,17625,5669
6313,Uttar Pradesh,Hardoi,2025,6,11111,5280
6314,Uttar Pradesh,Hardoi,2025,7,18208,7926
6315,Uttar Pradesh,Hardoi,2025,9,19851,4605
6316,Uttar Pradesh,Hardoi,2025,10,9193,3125
6317,Uttar Pradesh,Hardoi,2025,11,17458,6460
6318,Uttar Pradesh,Hardoi,2025,12,15175,8308
6319,Uttar Pradesh,Hathras,2025,3,8153,2125
6320,Uttar Pradesh,Hathras,2025,4,9198,2227
6321,Uttar Pradesh,Hathras,2025,5,8660,2155
6322,Uttar Pradesh,Hathras,2025,6,4986,2021
6323,Uttar Pradesh,Hathras,2025,7,8261,3770
6324,Uttar Pradesh,Hathras,2025,9,6646,1876
6325,Uttar Pradesh,Hathras,2025,10,2086,1067
6326,Uttar Pradesh,Hathras,2025,11,6016,1968
6327,Uttar Pradesh,Hathras,2025,12,6235,2954
6328,Uttar Pradesh,Jalaun,2025,3,6876,3593
6329,Uttar Pradesh,Jalaun,2025,4,6056,3593
6330,Uttar Pradesh,Jalaun,2025,5,4932,3025
6331,Uttar Pradesh,Jalaun,2025,6,4404,2798
6332,Uttar Pradesh,Jalaun,2025,7,7687,4260
6333,Uttar Pradesh,Jalaun,2025,9,5234,2264
6334,Uttar Pradesh,Jalaun,2025,10,2365,1590
6335,Uttar Pradesh,Jalaun,2025,11,4549,3125
6336,Uttar Pradesh,Jalaun,2025,12,4641,3690
6337,Uttar Pradesh,Jaunpur,2025,3,11173,8584
6338,Uttar Pradesh,Jaunpur,2025,4,12071,7906
6339,Uttar Pradesh,Jaunpur,2025,5,11317,6959
6340,Uttar Pradesh,Jaunpur,2025,6,7861,6839
6341,Uttar Pradesh,Jaunpur,2025,7,16814,11657
6342,Uttar Pradesh,Jaunpur,2025,9,17426,7301
6343,Uttar Pradesh,Jaunpur,2025,10,8419,5397
6344,Uttar Pradesh,Jaunpur,2025,11,11692,8626
6345,Uttar Pradesh,Jaunpur,2025,12,12375,10663
6346,Uttar Pradesh,Jhansi,2025,3,7879,4859
6347,Uttar Pradesh,Jhansi,2025,4,8508,5297
6348,Uttar Pradesh,Jhansi,2025,5,6462,4314
6349,Uttar Pradesh,Jhansi,2025,6,5365,4169
6350,Uttar Pradesh,Jhansi,2025,7,10327,6861
6351,Uttar Pradesh,Jhansi,2025,9,9268,4002
6352,Uttar Pradesh,Jhansi,2025,10,3809,2448
6353,Uttar Pradesh,Jhansi,2025,11,8435,5260
6354,Uttar Pradesh,Jhansi,2025,12,8158,6584
6355,Uttar Pradesh,Kannauj,2025,3,5073,2306
6356,Uttar Pradesh,Kannauj,2025,4,6803,2814
6357,Uttar Pradesh,Kannauj,2025,5,5736,2040
6358,Uttar Pradesh,Kannauj,2025,6,5290,2107
6359,Uttar Pradesh,Kannauj,2025,7,6587,3188
6360,Uttar Pradesh,Kannauj,2025,9,6085,1787
6361,Uttar Pradesh,Kannauj,2025,10,3074,1465
6362,Uttar Pradesh,Kannauj,2025,11,5374,2800
6363,Uttar Pradesh,Kannauj,2025,12,5693,3431
6364,Uttar Pradesh,Kanpur Dehat,2025,3,6381,2358
6365,Uttar Pradesh,Kanpur Dehat,2025,4,7829,2343
6366,Uttar Pradesh,Kanpur Dehat,2025,5,6873,2107
6367,Uttar Pradesh,Kanpur Dehat,2025,6,4704,2229
6368,Uttar Pradesh,Kanpur Dehat,2025,7,8730,3737
6369,Uttar Pradesh,Kanpur Dehat,2025,9,5762,1964
6370,Uttar Pradesh,Kanpur Dehat,2025,10,2647,1369
6371,Uttar Pradesh,Kanpur Dehat,2025,11,5304,2499
6372,Uttar Pradesh,Kanpur Dehat,2025,12,5478,3312
6373,Uttar Pradesh,Kanpur Nagar,2025,3,9586,8989
6374,Uttar Pradesh,Kanpur Nagar,2025,4,12059,11042
6375,Uttar Pradesh,Kanpur Nagar,2025,5,9393,10813
6376,Uttar Pradesh,Kanpur Nagar,2025,6,7944,10145
6377,Uttar Pradesh,Kanpur Nagar,2025,7,12578,13989
6378,Uttar Pradesh,Kanpur Nagar,2025,9,14030,8213
6379,Uttar Pradesh,Kanpur Nagar,2025,10,7063,5091
6380,Uttar Pradesh,Kanpur Nagar,2025,11,10984,10872
6381,Uttar Pradesh,Kanpur Nagar,2025,12,9186,9461
6382,Uttar Pradesh,Kasganj,2025,3,5037,2259
6383,Uttar Pradesh,Kasganj,2025,4,6901,2382
6384,Uttar Pradesh,Kasganj,2025,5,6215,2130
6385,Uttar Pradesh,Kasganj,2025,6,4695,2173
6386,Uttar Pradesh,Kasganj,2025,7,6998,3642
6387,Uttar Pradesh,Kasganj,2025,9,5801,1800
6388,Uttar Pradesh,Kasganj,2025,10,2345,1292
6389,Uttar Pradesh,Kasganj,2025,11,5984,3011
6390,Uttar Pradesh,Kasganj,2025,12,7063,4791
6391,Uttar Pradesh,Kaushambi,2025,3,8156,2174
6392,Uttar Pradesh,Kaushambi,2025,4,12911,2180
6393,Uttar Pradesh,Kaushambi,2025,5,11295,2012
6394,Uttar Pradesh,Kaushambi,2025,6,6026,2211
6395,Uttar Pradesh,Kaushambi,2025,7,10133,3432
6396,Uttar Pradesh,Kaushambi,2025,9,9254,2292
6397,Uttar Pradesh,Kaushambi,2025,10,3658,1811
6398,Uttar Pradesh,Kaushambi,2025,11,6188,3194
6399,Uttar Pradesh,Kaushambi,2025,12,6620,4048
6400,Uttar Pradesh,Kushinagar,2025,3,8077,7631
6401,Uttar Pradesh,Kushinagar,2025,4,9515,8053
6402,Uttar Pradesh,Kushinagar,2025,5,7693,6395
6403,Uttar Pradesh,Kushinagar,2025,6,4050,5455
6404,Uttar Pradesh,Kushinagar,2025,7,16183,11652
6405,Uttar Pradesh,Kushinagar,2025,9,9417,5577
6406,Uttar Pradesh,Kushinagar,2025,10,4630,4679
6407,Uttar Pradesh,Kushinagar,2025,11,10366,7916
6408,Uttar Pradesh,Kushinagar,2025,12,11432,9184
6409,Uttar Pradesh,Lakhimpur Kheri,2025,3,19945,6925
